user_id,touch_date,channel,campaign_id,session_id,utm_source
U1547,31-01-2025,LinkedIn,L001,S70119,LinkedIn
U1547,01-02-2025,LinkedIn,L001,S46445,LinkedIn
U1548,06-02-2025,LinkedIn,L001,S18222,LinkedIn
U1548,07-02-2025,LinkedIn,L001,S39825,LinkedIn
U1548,08-02-2025,TikTok,T001,S78322,TikTok
U1549,21-01-2025,Facebook,F001,S33806,Facebook
U1549,22-01-2025,Google Ads,G002,S19752,Google Ads
U1549,23-01-2025,Facebook,F001,S10453,Facebook
U1550,08-03-2025,Google Ads,G001,S91932,Google Ads
U1550,09-03-2025,LinkedIn,L001,S43688,LinkedIn
U1551,04-02-2025,TikTok,T001,S12017,TikTok
U1551,05-02-2025,Facebook,F001,S65982,Facebook
U1552,03-01-2025,TikTok,T001,S44206,TikTok
U1552,04-01-2025,Google Ads,G002,S45031,Google Ads
U1552,05-01-2025,Facebook,F002,S75867,Facebook
U1553,08-02-2025,Google Ads,G002,S58893,Google Ads
U1553,09-02-2025,TikTok,T001,S98534,
U1554,19-02-2025,Google Ads,G002,S27393,Google Ads
U1554,20-02-2025,LinkedIn,L001,S57934,LinkedIn
U1554,21-02-2025,Google Ads,G002,S99367,Google Ads
U1554,22-02-2025,Facebook,F001,S39187,Facebook
U1554,23-02-2025,Facebook,F001,S19215,Facebook
U1555,29-01-2025,LinkedIn,L001,S35008,LinkedIn
U1555,30-01-2025,Google Ads,G001,S37626,Google Ads
U1555,31-01-2025,Google Ads,G002,S73645,Google Ads
U1556,22-02-2025,LinkedIn,L001,S78049,LinkedIn
U1556,23-02-2025,LinkedIn,L001,S66096,LinkedIn
U1556,24-02-2025,LinkedIn,L001,S60248,LinkedIn
U1556,25-02-2025,Google Ads,G002,S89888,Google Ads
U1557,11-03-2025,LinkedIn,L001,S10595,LinkedIn
U1557,12-03-2025,Google Ads,G002,S30823,Google Ads
U1557,13-03-2025,Google Ads,G001,S33769,Google Ads
U1557,14-03-2025,Google Ads,G001,S54912,Google Ads
U1558,07-01-2025,TikTok,T001,S85791,TikTok
U1558,08-01-2025,TikTok,T001,S12850,TikTok
U1558,09-01-2025,Google Ads,G001,S33535,Google Ads
U1558,10-01-2025,Google Ads,G002,S14055,Google Ads
U1558,11-01-2025,LinkedIn,L001,S38251,LinkedIn
U1559,02-03-2025,Facebook,F001,S87926,Facebook
U1559,03-03-2025,Google Ads,G001,S20702,Google Ads
U1560,26-01-2025,Google Ads,G002,S13782,Google Ads
U1560,27-01-2025,Facebook,F001,S59111,Facebook
U1561,29-01-2025,Facebook,F002,S90103,Facebook
U1561,30-01-2025,TikTok,T001,S23335,TikTok
U1561,31-01-2025,Google Ads,G001,S44840,Google Ads
U1561,01-02-2025,LinkedIn,L001,S36393,LinkedIn
U1562,05-03-2025,TikTok,T001,S15993,TikTok
U1562,06-03-2025,Facebook,F001,S62066,Facebook
U1563,04-03-2025,LinkedIn,L001,S54527,LinkedIn
U1563,05-03-2025,LinkedIn,L001,S88422,LinkedIn
U1563,06-03-2025,LinkedIn,L001,S39086,LinkedIn
U1563,07-03-2025,LinkedIn,L001,S93569,LinkedIn
U1564,26-01-2025,TikTok,T001,S38942,
U1564,27-01-2025,TikTok,T001,S62389,TikTok
U1564,28-01-2025,LinkedIn,L001,S53890,LinkedIn
U1564,29-01-2025,LinkedIn,L001,S89553,LinkedIn
U1565,08-01-2025,Google Ads,G001,S25357,Google Ads
U1565,09-01-2025,Facebook,F002,S84632,Facebook
U1565,10-01-2025,LinkedIn,L001,S37499,LinkedIn
U1565,11-01-2025,TikTok,T001,S56157,TikTok
U1566,28-01-2025,LinkedIn,L001,S34596,
U1566,29-01-2025,Facebook,F001,S14655,Facebook
U1566,30-01-2025,Facebook,F001,S66799,Facebook
U1566,31-01-2025,Facebook,F001,S42376,Facebook
U1566,01-02-2025,LinkedIn,L001,S39332,LinkedIn
U1567,18-01-2025,Google Ads,G002,S30991,Google Ads
U1567,19-01-2025,Google Ads,G001,S11541,Google Ads
U1567,20-01-2025,Facebook,F002,S39283,Facebook
U1568,07-03-2025,Facebook,F001,S28256,Facebook
U1568,08-03-2025,TikTok,T001,S96669,TikTok
U1568,09-03-2025,TikTok,T001,S52399,TikTok
U1568,10-03-2025,Facebook,F002,S37909,Facebook
U1568,11-03-2025,LinkedIn,L001,S67572,LinkedIn
U1569,24-01-2025,Facebook,F002,S84702,Facebook
U1569,25-01-2025,LinkedIn,L001,S45863,LinkedIn
U1569,26-01-2025,Google Ads,G002,S80968,Google Ads
U1569,27-01-2025,LinkedIn,L001,S20619,
U1569,28-01-2025,LinkedIn,L001,S69274,LinkedIn
U1570,04-02-2025,TikTok,T001,S63019,TikTok
U1570,05-02-2025,LinkedIn,L001,S45281,LinkedIn
U1570,06-02-2025,TikTok,T001,S94085,
U1571,22-02-2025,TikTok,T001,S89971,TikTok
U1571,23-02-2025,Google Ads,G001,S14381,Google Ads
U1572,04-03-2025,LinkedIn,L001,S29462,
U1572,05-03-2025,LinkedIn,L001,S65206,LinkedIn
U1572,06-03-2025,Facebook,F001,S19677,Facebook
U1572,07-03-2025,Google Ads,G002,S15609,Google Ads
U1572,08-03-2025,Facebook,F002,S60182,Facebook
U1573,28-01-2025,Google Ads,G001,S69758,Google Ads
U1573,29-01-2025,Facebook,F002,S84991,Facebook
U1573,30-01-2025,TikTok,T001,S10834,TikTok
U1574,07-01-2025,LinkedIn,L001,S12413,LinkedIn
U1574,08-01-2025,Facebook,F002,S78104,Facebook
U1574,09-01-2025,TikTok,T001,S68408,TikTok
U1574,10-01-2025,TikTok,T001,S89731,TikTok
U1575,25-01-2025,LinkedIn,L001,S68703,LinkedIn
U1575,26-01-2025,LinkedIn,L001,S11214,
U1575,27-01-2025,TikTok,T001,S73230,TikTok
U1576,19-03-2025,Google Ads,G002,S32301,Google Ads
U1576,20-03-2025,Facebook,F001,S23777,Facebook
U1576,21-03-2025,LinkedIn,L001,S57819,LinkedIn
U1576,22-03-2025,Facebook,F002,S40699,Facebook
U1576,23-03-2025,Google Ads,G001,S67089,Google Ads
U1577,15-03-2025,Facebook,F002,S97908,Facebook
U1577,16-03-2025,Facebook,F002,S66325,Facebook
U1578,19-01-2025,TikTok,T001,S73722,TikTok
U1578,20-01-2025,TikTok,T001,S77359,TikTok
U1578,21-01-2025,Google Ads,G001,S42312,Google Ads
U1578,22-01-2025,Facebook,F002,S77313,Facebook
U1578,23-01-2025,LinkedIn,L001,S56389,LinkedIn
U1579,25-01-2025,LinkedIn,L001,S34502,LinkedIn
U1579,26-01-2025,Facebook,F002,S68645,Facebook
U1579,27-01-2025,LinkedIn,L001,S18998,LinkedIn
U1579,28-01-2025,LinkedIn,L001,S60477,LinkedIn
U1579,29-01-2025,Facebook,F002,S11242,Facebook
U1580,09-02-2025,Facebook,F002,S28302,Facebook
U1580,10-02-2025,Google Ads,G001,S61507,Google Ads
U1580,11-02-2025,Facebook,F002,S20683,Facebook
U1580,12-02-2025,Google Ads,G001,S93641,Google Ads
U1580,13-02-2025,Google Ads,G001,S96130,
U1581,13-01-2025,Google Ads,G002,S68759,Google Ads
U1581,14-01-2025,Facebook,F001,S45010,Facebook
U1582,12-01-2025,Facebook,F001,S40936,Facebook
U1582,13-01-2025,LinkedIn,L001,S79795,LinkedIn
U1582,14-01-2025,LinkedIn,L001,S38365,LinkedIn
U1582,15-01-2025,LinkedIn,L001,S32912,LinkedIn
U1583,04-01-2025,Google Ads,G002,S29276,Google Ads
U1583,05-01-2025,TikTok,T001,S45670,TikTok
U1583,06-01-2025,TikTok,T001,S46486,TikTok
U1583,07-01-2025,Facebook,F001,S36336,Facebook
U1583,08-01-2025,Facebook,F001,S56182,Facebook
U1584,07-01-2025,TikTok,T001,S37197,TikTok
U1584,08-01-2025,TikTok,T001,S35032,TikTok
U1584,09-01-2025,Google Ads,G002,S64646,Google Ads
U1584,10-01-2025,TikTok,T001,S66747,TikTok
U1584,11-01-2025,Google Ads,G002,S84353,Google Ads
U1585,01-03-2025,LinkedIn,L001,S27127,LinkedIn
U1585,02-03-2025,LinkedIn,L001,S56761,
U1585,03-03-2025,TikTok,T001,S23334,TikTok
U1585,04-03-2025,TikTok,T001,S25629,TikTok
U1585,05-03-2025,LinkedIn,L001,S36708,LinkedIn
U1586,31-01-2025,Google Ads,G002,S70213,
U1586,01-02-2025,Google Ads,G001,S48744,Google Ads
U1587,16-02-2025,LinkedIn,L001,S13650,LinkedIn
U1587,17-02-2025,Facebook,F001,S13190,Facebook
U1587,18-02-2025,Facebook,F002,S27459,Facebook
U1587,19-02-2025,LinkedIn,L001,S28768,LinkedIn
U1588,17-03-2025,TikTok,T001,S71082,TikTok
U1588,18-03-2025,TikTok,T001,S77067,TikTok
U1588,19-03-2025,Facebook,F001,S95468,Facebook
U1589,20-01-2025,TikTok,T001,S91426,
U1589,21-01-2025,TikTok,T001,S63413,TikTok
U1589,22-01-2025,Facebook,F001,S95435,Facebook
U1590,17-01-2025,LinkedIn,L001,S95929,LinkedIn
U1590,18-01-2025,TikTok,T001,S56936,TikTok
U1590,19-01-2025,LinkedIn,L001,S92143,LinkedIn
U1590,20-01-2025,Facebook,F002,S30595,Facebook
U1590,21-01-2025,LinkedIn,L001,S83719,LinkedIn
U1591,03-03-2025,Google Ads,G002,S63080,Google Ads
U1591,04-03-2025,TikTok,T001,S68453,TikTok
U1591,05-03-2025,LinkedIn,L001,S65991,LinkedIn
U1592,17-03-2025,Google Ads,G002,S10132,Google Ads
U1592,18-03-2025,LinkedIn,L001,S46538,LinkedIn
U1593,21-03-2025,Facebook,F002,S78371,Facebook
U1593,22-03-2025,LinkedIn,L001,S49601,LinkedIn
U1594,16-03-2025,Facebook,F002,S85386,Facebook
U1594,17-03-2025,Facebook,F002,S76425,Facebook
U1594,18-03-2025,Google Ads,G002,S38205,Google Ads
U1595,07-01-2025,Facebook,F001,S86794,Facebook
U1595,08-01-2025,Facebook,F002,S11067,Facebook
U1595,09-01-2025,TikTok,T001,S84554,TikTok
U1595,10-01-2025,Facebook,F001,S13985,Facebook
U1595,11-01-2025,Google Ads,G002,S71245,Google Ads
U1596,18-02-2025,TikTok,T001,S81327,TikTok
U1596,19-02-2025,Facebook,F001,S58506,Facebook
U1596,20-02-2025,Google Ads,G002,S72435,Google Ads
U1596,21-02-2025,Google Ads,G001,S52933,Google Ads
U1597,09-02-2025,LinkedIn,L001,S85956,LinkedIn
U1597,10-02-2025,LinkedIn,L001,S53310,LinkedIn
U1597,11-02-2025,Facebook,F002,S23201,Facebook
U1597,12-02-2025,TikTok,T001,S52495,TikTok
U1597,13-02-2025,Google Ads,G001,S37785,Google Ads
U1598,24-02-2025,Google Ads,G001,S92212,Google Ads
U1598,25-02-2025,TikTok,T001,S45454,TikTok
U1598,26-02-2025,Facebook,F001,S94294,Facebook
U1598,27-02-2025,Google Ads,G001,S98074,Google Ads
U1599,12-01-2025,LinkedIn,L001,S93683,LinkedIn
U1599,13-01-2025,TikTok,T001,S48889,TikTok
U1600,08-02-2025,TikTok,T001,S15409,TikTok
U1600,09-02-2025,LinkedIn,L001,S17869,LinkedIn
U1601,31-01-2025,Facebook,F001,S36145,Facebook
U1601,01-02-2025,LinkedIn,L001,S91948,LinkedIn
U1602,16-01-2025,LinkedIn,L001,S25764,
U1602,17-01-2025,TikTok,T001,S15062,TikTok
U1602,18-01-2025,Facebook,F002,S95501,Facebook
U1603,11-03-2025,Google Ads,G002,S79586,
U1603,12-03-2025,Facebook,F001,S59510,Facebook
U1603,13-03-2025,Facebook,F001,S27733,Facebook
U1603,14-03-2025,Google Ads,G001,S68971,Google Ads
U1604,12-03-2025,Google Ads,G001,S51152,Google Ads
U1604,13-03-2025,LinkedIn,L001,S58137,LinkedIn
U1604,14-03-2025,TikTok,T001,S56412,TikTok
U1605,06-03-2025,TikTok,T001,S83704,TikTok
U1605,07-03-2025,Facebook,F001,S89286,Facebook
U1606,05-02-2025,Google Ads,G002,S43365,Google Ads
U1606,06-02-2025,Google Ads,G001,S93797,Google Ads
U1606,07-02-2025,Google Ads,G002,S97700,Google Ads
U1607,26-01-2025,LinkedIn,L001,S90141,LinkedIn
U1607,27-01-2025,TikTok,T001,S43837,TikTok
U1608,16-01-2025,TikTok,T001,S44523,TikTok
U1608,17-01-2025,TikTok,T001,S20514,TikTok
U1608,18-01-2025,Google Ads,G002,S56715,Google Ads
U1608,19-01-2025,Facebook,F002,S16256,Facebook
U1608,20-01-2025,LinkedIn,L001,S51548,LinkedIn
U1609,19-03-2025,TikTok,T001,S36205,TikTok
U1609,20-03-2025,LinkedIn,L001,S49373,LinkedIn
U1609,21-03-2025,TikTok,T001,S55532,TikTok
U1609,22-03-2025,LinkedIn,L001,S20416,LinkedIn
U1610,26-02-2025,LinkedIn,L001,S47066,LinkedIn
U1610,27-02-2025,Google Ads,G001,S11353,Google Ads
U1611,11-03-2025,TikTok,T001,S20794,TikTok
U1611,12-03-2025,LinkedIn,L001,S36872,LinkedIn
U1611,13-03-2025,Google Ads,G001,S53397,
U1611,14-03-2025,Facebook,F002,S25438,Facebook
U1612,13-03-2025,LinkedIn,L001,S64213,LinkedIn
U1612,14-03-2025,Facebook,F001,S15435,Facebook
U1612,15-03-2025,Facebook,F002,S30389,Facebook
U1613,12-01-2025,Facebook,F002,S48179,Facebook
U1613,13-01-2025,TikTok,T001,S64412,TikTok
U1613,14-01-2025,Facebook,F001,S81319,Facebook
U1613,15-01-2025,Google Ads,G002,S66572,Google Ads
U1614,10-01-2025,TikTok,T001,S92190,TikTok
U1614,11-01-2025,LinkedIn,L001,S21586,LinkedIn
U1615,04-03-2025,LinkedIn,L001,S39299,LinkedIn
U1615,05-03-2025,TikTok,T001,S67134,TikTok
U1615,06-03-2025,Google Ads,G002,S31390,Google Ads
U1615,07-03-2025,Facebook,F002,S84327,Facebook
U1615,08-03-2025,Facebook,F002,S17833,Facebook
U1616,07-02-2025,Facebook,F002,S88113,Facebook
U1616,08-02-2025,TikTok,T001,S46737,TikTok
U1616,09-02-2025,Google Ads,G002,S12196,Google Ads
U1616,10-02-2025,TikTok,T001,S95395,
U1617,01-01-2025,Facebook,F002,S95283,Facebook
U1617,02-01-2025,Google Ads,G001,S67654,
U1617,03-01-2025,Google Ads,G002,S39377,Google Ads
U1618,07-02-2025,Facebook,F001,S35762,Facebook
U1618,08-02-2025,LinkedIn,L001,S14944,LinkedIn
U1618,09-02-2025,Facebook,F002,S65283,Facebook
U1618,10-02-2025,Facebook,F001,S47579,Facebook
U1618,11-02-2025,LinkedIn,L001,S25775,LinkedIn
U1619,11-02-2025,TikTok,T001,S63632,TikTok
U1619,12-02-2025,TikTok,T001,S42873,TikTok
U1619,13-02-2025,Facebook,F001,S35318,Facebook
U1619,14-02-2025,LinkedIn,L001,S21656,LinkedIn
U1619,15-02-2025,Facebook,F002,S98648,Facebook
U1620,22-02-2025,LinkedIn,L001,S71607,LinkedIn
U1620,23-02-2025,Google Ads,G002,S44815,Google Ads
U1620,24-02-2025,Facebook,F002,S26682,Facebook
U1620,25-02-2025,LinkedIn,L001,S74210,LinkedIn
U1620,26-02-2025,TikTok,T001,S28895,TikTok
U1621,16-01-2025,Google Ads,G001,S33762,
U1621,17-01-2025,Facebook,F001,S86349,
U1622,02-03-2025,Google Ads,G001,S59390,Google Ads
U1622,03-03-2025,TikTok,T001,S69896,
U1622,04-03-2025,Facebook,F002,S87400,Facebook
U1622,05-03-2025,Google Ads,G002,S67175,Google Ads
U1622,06-03-2025,Facebook,F002,S66866,Facebook
U1623,10-01-2025,Google Ads,G002,S47563,Google Ads
U1623,11-01-2025,LinkedIn,L001,S81492,LinkedIn
U1624,22-01-2025,TikTok,T001,S15190,TikTok
U1624,23-01-2025,TikTok,T001,S62186,
U1625,06-01-2025,LinkedIn,L001,S61259,LinkedIn
U1625,07-01-2025,Google Ads,G001,S94667,Google Ads
U1626,06-02-2025,LinkedIn,L001,S60617,LinkedIn
U1626,07-02-2025,Facebook,F002,S56926,Facebook
U1626,08-02-2025,TikTok,T001,S83263,TikTok
U1627,28-01-2025,TikTok,T001,S55771,TikTok
U1627,29-01-2025,TikTok,T001,S47289,TikTok
U1628,29-01-2025,LinkedIn,L001,S44470,LinkedIn
U1628,30-01-2025,Facebook,F001,S99152,Facebook
U1629,04-01-2025,TikTok,T001,S91238,TikTok
U1629,05-01-2025,Google Ads,G002,S67888,Google Ads
U1629,06-01-2025,Facebook,F001,S38341,Facebook
U1629,07-01-2025,TikTok,T001,S89360,TikTok
U1630,21-03-2025,LinkedIn,L001,S20974,LinkedIn
U1630,22-03-2025,LinkedIn,L001,S91552,LinkedIn
U1631,13-01-2025,Facebook,F001,S65612,Facebook
U1631,14-01-2025,LinkedIn,L001,S93536,LinkedIn
U1632,14-03-2025,Facebook,F002,S16458,Facebook
U1632,15-03-2025,Facebook,F001,S42222,Facebook
U1632,16-03-2025,Google Ads,G001,S27352,Google Ads
U1632,17-03-2025,Facebook,F001,S49267,
U1633,25-01-2025,LinkedIn,L001,S82918,LinkedIn
U1633,26-01-2025,TikTok,T001,S57965,TikTok
U1633,27-01-2025,Facebook,F002,S92269,Facebook
U1634,01-02-2025,Facebook,F002,S19972,Facebook
U1634,02-02-2025,TikTok,T001,S97948,TikTok
U1634,03-02-2025,LinkedIn,L001,S24855,LinkedIn
U1635,15-02-2025,Google Ads,G002,S64437,Google Ads
U1635,16-02-2025,LinkedIn,L001,S29731,LinkedIn
U1635,17-02-2025,TikTok,T001,S91720,TikTok
U1636,15-03-2025,Facebook,F002,S97154,Facebook
U1636,16-03-2025,LinkedIn,L001,S17612,LinkedIn
U1636,17-03-2025,Google Ads,G002,S65897,
U1637,17-01-2025,LinkedIn,L001,S44629,LinkedIn
U1637,18-01-2025,LinkedIn,L001,S30431,LinkedIn
U1637,19-01-2025,Facebook,F001,S48015,Facebook
U1637,20-01-2025,LinkedIn,L001,S48677,
U1638,19-01-2025,LinkedIn,L001,S59832,
U1638,20-01-2025,TikTok,T001,S82204,TikTok
U1639,07-03-2025,Facebook,F002,S99506,Facebook
U1639,08-03-2025,Google Ads,G001,S28847,Google Ads
U1640,13-03-2025,LinkedIn,L001,S23541,LinkedIn
U1640,14-03-2025,TikTok,T001,S65673,TikTok
U1640,15-03-2025,TikTok,T001,S69072,
U1641,15-03-2025,LinkedIn,L001,S94105,LinkedIn
U1641,16-03-2025,LinkedIn,L001,S80027,LinkedIn
U1642,17-01-2025,TikTok,T001,S58380,TikTok
U1642,18-01-2025,Google Ads,G001,S45233,Google Ads
U1643,23-02-2025,LinkedIn,L001,S19425,LinkedIn
U1643,24-02-2025,Facebook,F001,S83746,Facebook
U1644,08-01-2025,LinkedIn,L001,S60411,LinkedIn
U1644,09-01-2025,LinkedIn,L001,S30707,LinkedIn
U1644,10-01-2025,Google Ads,G002,S25037,Google Ads
U1644,11-01-2025,Facebook,F001,S98031,
U1644,12-01-2025,LinkedIn,L001,S84804,LinkedIn
U1645,16-03-2025,TikTok,T001,S38314,TikTok
U1645,17-03-2025,TikTok,T001,S97086,TikTok
U1645,18-03-2025,Facebook,F002,S91754,Facebook
U1645,19-03-2025,Google Ads,G002,S66131,Google Ads
U1646,18-03-2025,Google Ads,G001,S59228,Google Ads
U1646,19-03-2025,TikTok,T001,S38261,TikTok
U1646,20-03-2025,Facebook,F001,S94793,Facebook
U1646,21-03-2025,LinkedIn,L001,S66176,
U1647,18-03-2025,Facebook,F002,S85133,Facebook
U1647,19-03-2025,Facebook,F001,S27276,Facebook
U1648,15-01-2025,TikTok,T001,S20391,TikTok
U1648,16-01-2025,Facebook,F002,S88586,Facebook
U1648,17-01-2025,LinkedIn,L001,S57553,
U1648,18-01-2025,Google Ads,G002,S80658,Google Ads
U1648,19-01-2025,Google Ads,G002,S49994,Google Ads
U1649,18-02-2025,LinkedIn,L001,S10560,LinkedIn
U1649,19-02-2025,LinkedIn,L001,S28205,LinkedIn
U1650,17-03-2025,LinkedIn,L001,S78187,LinkedIn
U1650,18-03-2025,Facebook,F001,S45645,Facebook
U1650,19-03-2025,LinkedIn,L001,S79619,LinkedIn
U1650,20-03-2025,Facebook,F002,S92861,Facebook
U1651,13-02-2025,LinkedIn,L001,S44493,LinkedIn
U1651,14-02-2025,Google Ads,G002,S56930,Google Ads
U1651,15-02-2025,Facebook,F002,S42583,Facebook
U1651,16-02-2025,Google Ads,G002,S57928,Google Ads
U1651,17-02-2025,LinkedIn,L001,S22120,LinkedIn
U1652,16-01-2025,Facebook,F002,S87116,Facebook
U1652,17-01-2025,LinkedIn,L001,S31605,LinkedIn
U1652,18-01-2025,Facebook,F002,S57598,Facebook
U1652,19-01-2025,Google Ads,G002,S46912,Google Ads
U1652,20-01-2025,LinkedIn,L001,S59882,LinkedIn
U1653,27-01-2025,LinkedIn,L001,S70998,LinkedIn
U1653,28-01-2025,LinkedIn,L001,S53356,LinkedIn
U1654,17-03-2025,Facebook,F002,S79672,Facebook
U1654,18-03-2025,LinkedIn,L001,S99110,LinkedIn
U1654,19-03-2025,LinkedIn,L001,S87199,
U1654,20-03-2025,Google Ads,G001,S97858,
U1655,21-02-2025,Google Ads,G002,S54433,Google Ads
U1655,22-02-2025,LinkedIn,L001,S76188,LinkedIn
U1655,23-02-2025,TikTok,T001,S46558,TikTok
U1655,24-02-2025,LinkedIn,L001,S20435,LinkedIn
U1655,25-02-2025,Google Ads,G002,S79224,Google Ads
U1656,20-01-2025,Facebook,F001,S67745,Facebook
U1656,21-01-2025,Facebook,F002,S89422,Facebook
U1656,22-01-2025,TikTok,T001,S15912,TikTok
U1657,05-03-2025,Google Ads,G002,S91406,Google Ads
U1657,06-03-2025,Google Ads,G001,S80320,Google Ads
U1657,07-03-2025,Facebook,F001,S85591,Facebook
U1657,08-03-2025,Google Ads,G001,S34722,Google Ads
U1658,09-01-2025,Facebook,F002,S67632,Facebook
U1658,10-01-2025,Facebook,F002,S74857,Facebook
U1658,11-01-2025,Facebook,F001,S11195,Facebook
U1658,12-01-2025,TikTok,T001,S21415,TikTok
U1659,24-02-2025,LinkedIn,L001,S42161,
U1659,25-02-2025,Facebook,F001,S73190,Facebook
U1659,26-02-2025,Google Ads,G002,S24915,Google Ads
U1659,27-02-2025,Facebook,F001,S32620,Facebook
U1660,09-03-2025,TikTok,T001,S42624,TikTok
U1660,10-03-2025,Facebook,F001,S11695,
U1661,20-03-2025,Google Ads,G002,S93346,Google Ads
U1661,21-03-2025,TikTok,T001,S75546,TikTok
U1661,22-03-2025,LinkedIn,L001,S61977,LinkedIn
U1661,23-03-2025,Google Ads,G001,S35651,Google Ads
U1661,24-03-2025,TikTok,T001,S89198,TikTok
U1662,10-01-2025,LinkedIn,L001,S29420,LinkedIn
U1662,11-01-2025,Facebook,F001,S48640,Facebook
U1662,12-01-2025,Facebook,F002,S27357,Facebook
U1662,13-01-2025,TikTok,T001,S86853,TikTok
U1662,14-01-2025,TikTok,T001,S42872,TikTok
U1663,10-01-2025,TikTok,T001,S98731,TikTok
U1663,11-01-2025,Facebook,F001,S97793,Facebook
U1663,12-01-2025,LinkedIn,L001,S87924,LinkedIn
U1664,17-03-2025,TikTok,T001,S39545,TikTok
U1664,18-03-2025,Google Ads,G002,S71756,Google Ads
U1664,19-03-2025,TikTok,T001,S40615,TikTok
U1664,20-03-2025,LinkedIn,L001,S11245,LinkedIn
U1664,21-03-2025,Google Ads,G002,S22856,
U1665,12-03-2025,Facebook,F002,S83757,Facebook
U1665,13-03-2025,LinkedIn,L001,S65381,LinkedIn
U1665,14-03-2025,Facebook,F001,S44568,Facebook
U1666,12-03-2025,Google Ads,G001,S70194,Google Ads
U1666,13-03-2025,Google Ads,G001,S75715,Google Ads
U1666,14-03-2025,Facebook,F002,S27157,Facebook
U1666,15-03-2025,Facebook,F001,S66095,
U1667,28-01-2025,LinkedIn,L001,S26865,LinkedIn
U1667,29-01-2025,TikTok,T001,S65954,TikTok
U1667,30-01-2025,LinkedIn,L001,S16533,LinkedIn
U1667,31-01-2025,TikTok,T001,S22755,TikTok
U1667,01-02-2025,Facebook,F002,S43371,Facebook
U1668,20-02-2025,Google Ads,G002,S38343,
U1668,21-02-2025,LinkedIn,L001,S91081,LinkedIn
U1669,13-01-2025,LinkedIn,L001,S10148,LinkedIn
U1669,14-01-2025,LinkedIn,L001,S65833,LinkedIn
U1669,15-01-2025,Google Ads,G002,S71521,Google Ads
U1669,16-01-2025,TikTok,T001,S64544,TikTok
U1669,17-01-2025,TikTok,T001,S79754,TikTok
U1670,09-03-2025,Facebook,F001,S45950,Facebook
U1670,10-03-2025,Facebook,F001,S39381,Facebook
U1671,13-03-2025,LinkedIn,L001,S50081,LinkedIn
U1671,14-03-2025,Facebook,F001,S92790,Facebook
U1671,15-03-2025,LinkedIn,L001,S39480,LinkedIn
U1672,20-02-2025,LinkedIn,L001,S56193,LinkedIn
U1672,21-02-2025,LinkedIn,L001,S90857,LinkedIn
U1673,10-01-2025,Facebook,F002,S68706,Facebook
U1673,11-01-2025,Facebook,F001,S97238,Facebook
U1673,12-01-2025,LinkedIn,L001,S77321,LinkedIn
U1673,13-01-2025,LinkedIn,L001,S92215,LinkedIn
U1674,07-02-2025,Google Ads,G002,S57928,Google Ads
U1674,08-02-2025,Google Ads,G002,S95038,
U1674,09-02-2025,Google Ads,G001,S27290,Google Ads
U1675,24-01-2025,Google Ads,G001,S89472,Google Ads
U1675,25-01-2025,Facebook,F002,S20447,Facebook
U1675,26-01-2025,Google Ads,G001,S95001,Google Ads
U1675,27-01-2025,Google Ads,G001,S77643,Google Ads
U1675,28-01-2025,Google Ads,G001,S35017,Google Ads
U1676,15-01-2025,Facebook,F002,S90879,Facebook
U1676,16-01-2025,LinkedIn,L001,S38439,LinkedIn
U1677,06-02-2025,Facebook,F002,S45774,Facebook
U1677,07-02-2025,LinkedIn,L001,S32391,LinkedIn
U1677,08-02-2025,TikTok,T001,S24080,TikTok
U1677,09-02-2025,LinkedIn,L001,S30874,LinkedIn
U1678,28-02-2025,Facebook,F001,S88553,
U1678,01-03-2025,TikTok,T001,S34714,TikTok
U1678,02-03-2025,LinkedIn,L001,S14725,LinkedIn
U1679,18-03-2025,Facebook,F002,S23092,Facebook
U1679,19-03-2025,LinkedIn,L001,S81667,
U1679,20-03-2025,Facebook,F002,S22612,Facebook
U1680,05-02-2025,TikTok,T001,S62137,TikTok
U1680,06-02-2025,TikTok,T001,S90720,
U1680,07-02-2025,Facebook,F001,S67920,Facebook
U1681,02-02-2025,Facebook,F001,S44600,
U1681,03-02-2025,Facebook,F001,S10432,Facebook
U1681,04-02-2025,LinkedIn,L001,S81947,LinkedIn
U1681,05-02-2025,Google Ads,G002,S97640,
U1682,25-01-2025,Google Ads,G002,S54674,Google Ads
U1682,26-01-2025,Google Ads,G001,S77996,Google Ads
U1683,02-01-2025,Google Ads,G002,S85117,Google Ads
U1683,03-01-2025,TikTok,T001,S85312,TikTok
U1683,04-01-2025,TikTok,T001,S82322,
U1684,26-02-2025,Facebook,F002,S42813,Facebook
U1684,27-02-2025,Facebook,F001,S32666,Facebook
U1684,28-02-2025,LinkedIn,L001,S84519,
U1684,01-03-2025,Google Ads,G002,S88561,
U1685,14-03-2025,Facebook,F002,S79180,Facebook
U1685,15-03-2025,LinkedIn,L001,S20778,
U1686,15-03-2025,Google Ads,G002,S85787,Google Ads
U1686,16-03-2025,Facebook,F001,S79868,Facebook
U1686,17-03-2025,LinkedIn,L001,S69949,LinkedIn
U1687,15-03-2025,TikTok,T001,S37610,
U1687,16-03-2025,TikTok,T001,S83374,TikTok
U1688,05-02-2025,Facebook,F002,S22780,Facebook
U1688,06-02-2025,LinkedIn,L001,S11509,LinkedIn
U1688,07-02-2025,Facebook,F001,S56874,Facebook
U1688,08-02-2025,Google Ads,G002,S88467,
